# Simulated light curve
# model: OneBendPowerLaw
# input parameters: A,alpha_1,f_1,alpha_2
# [ 1.         -0.84847362  0.00781279 -2.90165767]
# Fvar:0.24307141835145396
# FoM:12.941366737092816
# seed: 12012
# seed_gaps: 17823
# Time	Value	Error
5.932500000000000000e+02 1.480829766564603300e+00 1.990063744091903619e-02
5.937500000000000000e+02 1.441548731955663687e+00 2.378633421747734789e-02
5.940000000000000000e+02 1.423754314362266182e+00 2.268184944278112819e-02
5.952500000000000000e+02 1.478981191364324710e+00 1.586977157757214069e-02
5.960000000000000000e+02 1.444823746384218843e+00 1.762750079857705598e-02
5.972500000000000000e+02 1.491245036894293774e+00 1.339273312571793821e-02
6.000000000000000000e+02 1.518721576312163979e+00 3.966453944317401004e-02
6.010000000000000000e+02 1.490814898833518365e+00 1.704710663456390773e-02
6.012500000000000000e+02 1.571158223395279441e+00 1.302487940641221774e-02
6.017500000000000000e+02 1.494885447044119964e+00 2.679867054723895567e-02
6.022500000000000000e+02 1.527236950606633226e+00 2.043626795491927661e-02
6.050000000000000000e+02 1.429807693832847670e+00 2.115632433702819767e-02
6.055000000000000000e+02 1.468670274181275825e+00 1.298257304168421063e-02
6.060000000000000000e+02 1.506893602936378418e+00 1.921858667501584114e-02
6.062500000000000000e+02 1.491569759941646200e+00 3.328142419715205552e-02
6.065000000000000000e+02 1.489221689713325247e+00 1.696261748781861464e-02
6.070000000000000000e+02 1.477901023340207676e+00 3.181615177474467204e-02
6.075000000000000000e+02 1.460053265274109391e+00 1.457137698172678714e-02
6.085000000000000000e+02 1.560920673072992315e+00 4.415241668454858437e-02
6.100000000000000000e+02 1.520489408457270653e+00 2.678394182786170488e-02
6.102500000000000000e+02 1.522836343955297211e+00 1.590322141804349776e-02
6.105000000000000000e+02 1.519411407051866281e+00 2.804465763874117515e-02
6.110000000000000000e+02 1.562036181478992702e+00 1.845445574106936368e-02
6.115000000000000000e+02 1.537220344382266513e+00 1.398037957259895721e-02
6.122500000000000000e+02 1.572443324408157705e+00 3.170800665081133923e-02
6.125000000000000000e+02 1.532795879647591564e+00 2.815160942554162035e-02
6.192500000000000000e+02 1.551101545568400519e+00 2.396128197756013448e-02
6.200000000000000000e+02 1.543302269509809976e+00 1.870013473076953189e-02
6.205000000000000000e+02 1.535819995586664932e+00 1.610211692313658072e-02
6.222500000000000000e+02 1.638581552091816107e+00 3.206679025073150974e-02
6.225000000000000000e+02 1.532107969883115262e+00 3.790283575598885069e-02
6.247500000000000000e+02 1.582571134746508346e+00 2.193843999776023956e-02
6.252500000000000000e+02 1.600622781090830005e+00 1.925398987262039868e-02
6.257500000000000000e+02 1.567402498161474256e+00 2.448967783544920770e-02
6.267500000000000000e+02 1.546919329515603625e+00 1.249898791674762012e-02
6.297500000000000000e+02 1.462123790195523965e+00 2.730651935240278536e-02
6.300000000000000000e+02 1.430641859051303699e+00 2.704452706616152294e-02
6.305000000000000000e+02 1.438461747519802714e+00 3.018484293373215402e-02
6.312500000000000000e+02 1.406985014537320167e+00 1.762140252462511200e-02
6.315000000000000000e+02 1.353012464523373204e+00 3.256456390875483303e-02
6.317500000000000000e+02 1.351169692241794396e+00 1.831773838617757957e-02
6.342500000000000000e+02 1.325399711504637201e+00 3.342990417695986677e-02
6.355000000000000000e+02 1.201016690176632151e+00 2.043408094385439772e-02
6.375000000000000000e+02 1.143975094501626932e+00 4.133581640310545618e-02
6.380000000000000000e+02 1.211250163977490191e+00 1.371742613056869432e-02
6.395000000000000000e+02 1.203548876370960308e+00 3.420692589640378367e-02
6.402500000000000000e+02 1.288926734656848927e+00 1.323575155465300628e-02
6.410000000000000000e+02 1.199562112909051903e+00 2.780049347442348218e-02
6.412500000000000000e+02 1.273457511196575798e+00 2.468348274602354814e-02
6.422500000000000000e+02 1.288100391886657814e+00 2.298548683802650178e-02
6.447500000000000000e+02 1.250292742651857747e+00 1.729890557992986438e-02
6.450000000000000000e+02 1.259024785938516189e+00 2.370317172473541956e-02
6.462500000000000000e+02 1.269044173573394163e+00 1.617565317827589916e-02
6.467500000000000000e+02 1.251370460350235581e+00 2.199265196725461516e-02
6.487500000000000000e+02 1.245864366658424593e+00 2.471926020548728675e-02
6.490000000000000000e+02 1.292827153136199669e+00 3.515483779879326198e-02
6.492500000000000000e+02 1.300881008704997122e+00 2.021716752653359220e-02
6.507500000000000000e+02 1.314576666710332242e+00 1.544103533307093594e-02
6.512500000000000000e+02 1.369874826123556044e+00 3.603543056864206423e-02
6.517500000000000000e+02 1.281456487068822092e+00 1.256336449214912054e-02
6.532500000000000000e+02 1.236828693614696384e+00 2.983316430081285608e-02
6.537500000000000000e+02 1.261884836155483969e+00 1.802655194341307165e-02
6.547500000000000000e+02 1.271425473994249433e+00 2.447265834515407329e-02
6.560000000000000000e+02 1.231316761690438799e+00 1.377044372419388395e-02
6.565000000000000000e+02 1.206481513014293627e+00 2.637817510234682569e-02
6.572500000000000000e+02 1.265834090618148666e+00 1.657031422520745256e-02
6.592500000000000000e+02 1.254663533820878918e+00 2.526879609692067596e-02
6.610000000000000000e+02 1.241041600903470821e+00 1.457152798205730258e-02
6.622500000000000000e+02 1.236160735417405343e+00 1.544036232029315225e-02
6.630000000000000000e+02 1.178868423296084211e+00 3.147532094571406369e-02
6.635000000000000000e+02 1.249999173781196404e+00 1.820371010322260549e-02
6.645000000000000000e+02 1.187873572559780211e+00 3.124836794672054135e-02
6.677500000000000000e+02 1.252988591213390679e+00 3.239365067452762426e-02
6.680000000000000000e+02 1.216377601307113032e+00 1.778244117525149687e-02
6.682500000000000000e+02 1.161062340858916686e+00 2.027660866220690195e-02
6.690000000000000000e+02 1.227196286584490981e+00 3.461738079212636071e-02
6.702500000000000000e+02 1.199028002301447238e+00 1.472692898067880923e-02
6.715000000000000000e+02 1.250197114047321589e+00 1.433962561133472584e-02
6.735000000000000000e+02 1.321345016981586573e+00 1.347506099850666328e-02
6.737500000000000000e+02 1.363709228641268423e+00 3.290223270913870263e-02
6.765000000000000000e+02 1.319378270433038125e+00 2.327447584998986255e-02
6.782500000000000000e+02 1.316154006699496781e+00 1.245535392972789597e-02
6.797500000000000000e+02 1.313633801337419138e+00 1.593225925259603853e-02
6.807500000000000000e+02 1.265619779713519133e+00 4.548143648941193468e-02
6.817500000000000000e+02 1.315536255499206275e+00 1.806963116791044169e-02
6.837500000000000000e+02 1.233887735127019880e+00 3.723832181287631965e-02
6.867500000000000000e+02 1.347830574672226112e+00 2.282859354864746199e-02
6.877500000000000000e+02 1.331465593024836025e+00 3.139327855074180995e-02
6.892500000000000000e+02 1.347494848564874115e+00 1.556528467501866984e-02
6.905000000000000000e+02 1.361048268338052702e+00 2.835949284498954365e-02
6.920000000000000000e+02 1.312275544992930643e+00 2.193014235613458679e-02
6.922500000000000000e+02 1.345217359280562297e+00 2.665576014746488809e-02
6.927500000000000000e+02 1.278460025985993731e+00 2.046606820913578900e-02
6.940000000000000000e+02 1.312940669502223656e+00 1.893267634961788223e-02
6.972500000000000000e+02 1.337379762761530699e+00 2.100120156594837556e-02
6.975000000000000000e+02 1.320538023511768744e+00 2.204053610414060532e-02
6.982500000000000000e+02 1.357983906826498277e+00 1.159506268163244813e-02
7.000000000000000000e+02 1.260109382035144110e+00 3.027113307924670857e-02
7.017500000000000000e+02 1.256873654836327514e+00 1.355685124498246137e-02
7.060000000000000000e+02 1.185265393065886741e+00 3.108584920367795518e-02
7.090000000000000000e+02 1.218293751563698235e+00 1.558285743579094877e-02
7.097500000000000000e+02 1.221429379437092955e+00 3.069151792354371522e-02
7.100000000000000000e+02 1.264309580734564786e+00 2.358979689777680744e-02
7.115000000000000000e+02 1.189902952186087770e+00 2.002808098230488693e-02
7.130000000000000000e+02 1.217234554424783344e+00 1.234728682046799635e-02
7.135000000000000000e+02 1.229629007851634315e+00 1.204063485342699545e-02
7.172500000000000000e+02 1.247788378099169204e+00 2.006501212376945315e-02
7.192500000000000000e+02 1.280156816478423165e+00 2.718959483313295247e-02
7.205000000000000000e+02 1.269670478766532939e+00 3.592742626408002016e-02
7.210000000000000000e+02 1.321427850737259213e+00 2.292604459985444348e-02
7.212500000000000000e+02 1.294710078247236940e+00 2.004935039524725210e-02
7.240000000000000000e+02 1.344687837793824725e+00 1.332454444241563951e-02
7.250000000000000000e+02 1.406136722200702405e+00 1.837687777450050866e-02
7.252500000000000000e+02 1.323920352254676969e+00 3.888637985943468878e-02
7.257500000000000000e+02 1.432019299361705578e+00 1.316306748866728597e-02
7.267500000000000000e+02 1.448634879048084301e+00 2.078336554075628159e-02
7.277500000000000000e+02 1.462652939798051666e+00 2.316592980220937709e-02
7.285000000000000000e+02 1.476585321844029908e+00 2.771683748646110168e-02
7.295000000000000000e+02 1.507273095535314411e+00 2.466769088022554082e-02
